"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-03-30","1.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","11.1",",,W",,,"  170",",,W","  170",",,W","4.0",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-03-31","2.6",",,W",,,"1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","3.9",",,W",,,"  290",",,W","  290",",,W","7.2",",,W","12.5",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-01","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"7.8",",,W","0.6",",,W",,,"  270",",,W","  310",",,W","7.2",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-02","2.0",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.1",",,W","3.9",",,W",,,"   50",",,W","   50",",,W","6.3",",,W","9.4",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-03","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"19.4",",,W","5.0",",,W",,,"  270",",,W","  270",",,W","9.8",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-04","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","6.7",",,W",,,"  290",",,W","  300",",,W","6.7",",,W","12.1",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-05","2.6",",,W",,,"5.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"7.2",",,W","3.3",",,W",,,"   50",",,W","   60",",,W","7.2",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-06","1.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","3.9",",,W",,,"  300",",,W","  300",",,W","5.8",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-07","0.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","10.6",",,W",,,"  190",",,W","  190",",,W","4.0",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-08","1.6",",,W",,,"6.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","9.4",",,W",,,"   50",",,W","  250",",,W","6.7",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-09","1.3",",,W",,,"0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"10.6",",,W","7.8",",,W",,,"   90",",,W","  140",",,W","4.5",",,W","7.6",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-10","2.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","7.2",",,W",,,"  300",",,W","  290",",,W","6.3",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-11","1.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"12.8",",,W","4.4",",,W",,,"   20",",,W","   20",",,W","6.3",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-12","1.7",",,W",,,"16.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","7.8",",,W",,,"   50",",,W","  190",",,W","4.0",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-13","1.3",",,W",,,"6.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","15.0",",,W",,,"  260",",,W","  190",",,W","4.0",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-14","0.7",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","15.6",",,W",,,"  240",",,W","  170",",,W","4.0",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-15","3.8",",,W",,,"24.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","7.8",",,W",,,"  270",",,W","  280",",,W","10.7",",,W","17.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-16","4.2",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","6.7",",,W",,,"  280",",,W","  270",",,W","7.6",",,W","13.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-17","1.4",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","8.9",",,W",,,"   50",",,W","  190",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-18","1.6",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.7",",,W","10.6",",,W",,,"  130",",,W","  140",",,W","4.5",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-19","1.5",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","14.4",",,W",,,"  160",",,W","  140",",,W","4.0",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-20","1.7",",,W",,,"17.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","12.8",",,W",,,"  160",",,W",,,"3.1",",,W",,,,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-21","1.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","11.7",",,W",,,"  150",",,W","  150",",,W","4.5",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-22","2.0",",,W",,,"6.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","11.1",",,W",,,"  360",",,W","   50",",,W","5.4",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-23","0.9",",,W",,,"2.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","13.3",",,W",,,"  140",",,W","  220",",,W","4.0",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-24","2.6",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","12.8",",,W",,,"  300",",,W","  300",",,W","6.7",",,W","10.7",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-25","1.5",",,W",,,"0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","8.9",",,W",,,"   40",",,W","   60",",,W","4.5",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-26","2.2",",,W",,,"26.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","10.6",",,W",,,"   50",",,W","  270",",,W","6.3",",,W","10.3",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-27","3.1",",,W",,,"1.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"14.4",",,W","8.3",",,W",,,"  270",",,W","  290",",,W","9.4",",,W","15.2",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-28","1.7",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.7",",,W","7.2",",,W",,,"  360",",,W","  360",",,W","5.4",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-29","1.2",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","5.0",",,W",,,"  140",",,W","  160",",,W","4.5",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-04-30","0.9",",,W",,,"1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","8.9",",,W",,,"   60",",,W","   60",",,W","4.5",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-01","1.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.3",",,W","10.0",",,W",,,"  140",",,W","  140",",,W","4.0",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-02","1.2",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","10.0",",,W",,,"  130",",,W","  140",",,W","5.4",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-03","1.1",",,W",,,"1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.3",",,W","10.0",",,W",,,"   40",",,W","   90",",,W","4.0",",,W","5.8",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-04","0.5",",,W",,,"2.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","11.7",",,W",,,"   50",",,W","   80",",,W","3.1",",,W","4.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-05","3.2",",,W",,,"33.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"14.4",",,W","10.6",",,W",,,"   50",",,W","   50",",,W","7.6",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-06","1.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","10.6",",,W",,,"   40",",,W","   40",",,W","5.8",",,W","8.5",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-07","0.6",",,W",,,"2.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","11.1",",,W",,,"  360",",,W","  150",",,W","4.0",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-08","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","12.8",",,W",,,"   30",",,W","   50",",,W","4.5",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-09","2.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.1",",,W","11.7",",,W",,,"   50",",,W","   50",",,W","7.2",",,W","11.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-10","0.7",",,W",,,"1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","13.3",",,W",,,"  130",",,W","  140",",,W","4.5",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-11","1.4",",,W",,,"1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","13.3",",,W",,,"  280",",,W","  300",",,W","4.5",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-12","3.8",",,W",,,"33.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","6.1",",,W",,,"   60",",,W","   50",",,W","8.1",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-13","2.5",",,W",,,"17.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"8.9",",,W","5.6",",,W",,,"   50",",,W","   50",",,W","6.7",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-14","1.0",",,W",,,"7.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"11.1",",,W","6.7",",,W",,,"  280",",,W","  280",",,W","3.6",",,W","5.8",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-15","1.7",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","6.7",",,W",,,"  250",",,W","  300",",,W","4.5",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-16","1.2",",,W",,,"3.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","11.1",",,W",,,"  280",",,W","  270",",,W","5.8",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-17","2.2",",,W",,,"0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","15.6",",,W",,,"  250",",,W","  230",",,W","5.8",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-18","1.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","13.3",",,W",,,"  140",",,W","  140",",,W","4.0",",,W","7.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-19","1.3",",,W",,,"1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","15.6",",,W",,,"  140",",,W","  150",",,W","5.4",",,W","9.8",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-20","2.4",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","18.9",",,W",,,"  240",",,W","  210",",,W","8.1",",,W","14.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-21","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","13.3",",,W",,,"  290",",,W","  300",",,W","6.7",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-22","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","12.2",",,W",,,"   50",",,W","   70",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-23","1.8",",,W",,,"12.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.2",",,W","12.8",",,W",,,"  240",",,W","  230",",,W","6.3",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-24","3.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","16.1",",,W",,,"  300",",,W","  320",",,W","8.1",",,W","14.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-25","1.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","12.8",",,W",,,"  150",",,W","  150",",,W","5.4",",,W","9.8",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-26","1.9",",,W",,,"5.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","15.0",",,W",,,"  280",",,W","  260",",,W","5.4",",,W","8.5",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-27","1.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","17.8",",,W",,,"   40",",,W","   70",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-28","1.9",",,W",,,"4.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","16.7",",,W",,,"   60",",,W","  150",",,W","5.4",",,W","8.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-29","2.1",",,W",,,"20.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","13.3",",,W",,,"   90",",,W","  110",",,W","5.4",",,W","8.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-30","0.9",",,W",,,"24.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","13.9",",,W",,,"  140",",,W","  160",",,W","4.0",",,W","6.7",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-05-31","1.2",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","17.2",",,W",,,"  250",",,W","  290",",,W","4.5",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-01","1.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","17.2",",,W",,,"  150",",,W","  150",",,W","4.0",",,W","7.2",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-02","1.7",",,W",,,"21.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","16.1",",,W",,,"  260",",,W","  220",",,W","5.4",",,W","11.2",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-03","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","14.4",",,W",,,"  280",",,W","  270",",,W","6.7",",,W","10.7",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-04","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","12.2",",,W",,,"  250",",,W","  240",",,W","5.4",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-05","2.0",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","17.8",",,W",,,"  230",",,W","  240",",,W","6.3",",,W","11.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-06","2.1",",,W",,,"1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","20.0",",,W",,,"   50",",,W","  270",",,W","5.4",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-07","1.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","18.9",",,W",,,"   60",",,W","   20",",,W","3.6",",,W","5.8",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-08","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","17.2",",,W",,,"   50",",,W","   60",",,W","7.2",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-09","2.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","15.6",",,W",,,"   60",",,W","  130",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-10","3.0",",,W",,,"15.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.1",",,W","15.6",",,W",,,"   50",",,W","   50",",,W","6.7",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-11","2.8",",,W",,,"11.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","17.2",",,W",,,"  300",",,W","  280",",,W","6.7",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-12","1.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","15.0",",,W",,,"  140",",,W","  160",",,W","5.4",",,W","8.9",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-13","2.6",",,W",,,"15.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","12.8",",,W",,,"   50",",,W","   50",",,W","9.8",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-14","2.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","14.4",",,W",,,"  270",",,W","  290",",,W","7.6",",,W","11.6",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-15","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","15.6",",,W",,,"  220",",,W","  220",",,W","6.7",",,W","11.2",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-16","2.3",",,W",,,"1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","18.3",",,W",,,"  230",",,W","  220",",,W","6.7",",,W","10.3",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-17","0.6",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","20.6",",,W",,,"   30",",,W","   40",",,W","4.5",",,W","7.6",",,W",,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-18","0.8",",,W",,,"20.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","19.4",",,W",,,"   60",",,W","  160",",,W","4.5",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2019-06-19","1.3",",,W",,,"2.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","18.9",",,W",,,"   70",",,W","  140",",,W","3.6",",,W","5.8",",,W","    1",",,W",,,,,,,,,,,"    1",",,W"
